Author,Comment,Published At,Likes
@michuwils,Alhamdulillah di ban tiktok,2023-09-18T12:25:06Z,0
@firmanardi4008,Kayak china ga pernah ngebanned apps luar di dalam megeri mereka aj,2023-09-18T12:23:46Z,0
@broaji8782,Stop tiktok punya china,2023-09-18T12:22:01Z,0
@microesdi,"maaf bos menyelamatkan 30% plaku onlen  mengorbankan 70 %  masyrkt indonesia bukn hal baik, anda sudah bilang apliksi pny mereka produk dri mrka ,uang lari ke luar negri dan kenyataannya saya sebagai plaku bisnis kecil dan temn sulit sekali saat ini ,uang dimasyrkt sprti berkurang,dan ini bukan krisis ini adalah penjajahan d era saat ini ,secara garis besar barang murah dari cina tidak akan mensjahterakan masyrkt indo,,mereka buat app mereka kirim brng ny,,",2023-09-18T12:21:37Z,0
@agusmahajisiswanto2322,Kan emng dari dulu bos man udh bilang ini senjata,2023-09-18T12:14:53Z,0
@kingki1953,Semoga viral di YouTube dan sampai ke telinga Tiktokers,2023-09-18T12:14:28Z,0
@ferrypascalz,TIKTOK ibarat PEDANG BERMATA DUA,2023-09-18T12:11:42Z,0
@liong44,Jangan sampai tergoda untuk menginstal tiktok dan menjadi sibodoh,2023-09-18T12:09:39Z,0
@aelito7,"Tiktok shop itu amburadul, ga jelas, ga ada perlindungan sama sekali buat seller, kita tuh kayak battle royal ngelawan sesama seller kompetitor yang juga pontang panting naikin produk dengan cara nurunin harga ga wahar plus kita juga harus ngadepin langsung konsumen yang ga semuanya beneran mau beli, ga sedikit konsumen penipu yang fitnah seller dan ngelaporin, ujung-ujungnya seller juga yang kena imbasnya tanpa bisa membela diri. 

.

.

Btw, kalau paket return gitu pada nyangkut di mana sih? Penasaran saya. 😊",2023-09-18T12:09:04Z,0
@kakuzarika11,"Di tiktok itu harga bisa murah, krna produsen yg diteken sm si affiliator.. spt bisa hype harga mesti kasih murah",2023-09-18T12:07:49Z,0
@88_moch.faisolamrulloh28,Mntab cadas,2023-09-18T12:07:05Z,0
@z1modemwifi,"Kapan indo fokus kualitas? 

Algoritma tiktok itu mempersulit brand. Barang bekas pun dilarang. Harus diakali dulu supaya lolos dati algoritmanya. Nah ini start awal mengubah perilaku dan mindset org indo jg",2023-09-18T12:07:04Z,0
@ferickyfe-ux9tf,"Ada kualitas ada harga. Tapi yg perlu digaris bawahi kalau lowongan pekerjaan dan gaji juga gitu2 aja. Jadi, akarnya tetap perekonomian dan pola pikir kita yg harus maju dan seimbang (kalau pemerintah udah bener). Ya semoga aja ada jalan tengahnya dan Indonesia bisa cepat maju 👍",2023-09-18T12:06:35Z,1
@azkayraprasetyo8998,Cina emang cerdass,2023-09-18T12:06:13Z,0
@zillenials,Keren mantap kak raymond,2023-09-18T12:06:03Z,0
@bintangprayudi4275,"Sedari dulu, semenjak tiktok muncul. Nggak pernah pakai, karena tau dampaknya 😂",2023-09-18T12:04:31Z,0
@pepperidgefarm8010,"I think we can compete with them if we want to think deeply. Masih ada banyak usaha UMKM lokal yang barangnya tidak akan bisa disaingi oleh produk-produk China karena geographic dan demographic advantage yang kita miliki jauh lebih menguntungkan untuk diproduksi secara lokal. Secara makro pun neraca export-import kita masih lebih besar export, dan barang-barang itulah yang menjadi keunggulan utama kita. I think what we need is kita dibukakan channel untuk bisa berjualan barang lokal ke pasar internasional, bukan hanya produk China saja yang bisa masuk ke pasar Indonesia, namun produk Indonesia pun bisa dibeli oleh buyer-buyer diluar sana.

I am aware kalau UMKM yang tidak bisa compete di tiktok adalah 80% meng-import produk mereka dari China, dimana dengan adanya tiktok shop, beban untuk biaya pengiriman dan service dibebankan ke customer sehingga base price jauh lebih murah dan mereka berteriak. Other 20% yang teriak adalah UMKM yang menjual produk yang jelas-jelas bukan suatu keunggulan produk Indonesia. It's just a natural selection process by customer yang dimana selalu akan mencari harga termurah",2023-09-18T12:04:09Z,1
@kisrun96,Blm pernah & gk ada rencana install tiktok,2023-09-18T12:03:41Z,0
@youyoumu,saya ga pernah bikin akun tiktok,2023-09-18T12:03:15Z,0
@badangsavage1919,Pengen ngumpulin orang orang yang dari awal tiktok terlahir kedunia enggak pernah download tiktok 😢,2023-09-18T12:02:30Z,0
@habibnew2732,"Konten kali ini saya setuju, gokil ini 
Memang edyan predator pricing",2023-09-18T12:01:51Z,0
@blessingtattoosstudio5092,"Sehat selalu bang ray, GBU 🙏",2023-09-18T12:00:58Z,0
@mephisto9260,udah umkm hancur tiktok isinya kalo ga jj edit ya hiburan doang jarang di gua yg masuk kek mempercerdas.,2023-09-18T11:59:58Z,0
@egydermawan969,"Kemaren ini we sedih pas ke pasar liat costumer pada ngeluh pasar sepi orang , bnayak beli di tiktok 😢😢 
Semoga kembali normal bangsa pasar Indonesia",2023-09-18T11:56:35Z,0
@mattsir3090,"Yup, kadang kompor n promo seringkali kualitas produknya biasa aja. Bahkan pendapatku ini juga bakal jadi gorengan untuk promosi 😄",2023-09-18T11:56:31Z,0
@astra8072,Gua yang emang ga download bilek : 😮,2023-09-18T11:56:24Z,0
@samdee-me,"Sampai saat ini gw belum pernah punya akun tiktok, ga tahu kenapa ga tertarik saja.",2023-09-18T11:56:15Z,0
@gerobakdorong9985,"apa cuma gw ya, yg sama skali blm pernah download toktok 😂",2023-09-18T11:55:55Z,0
@IlhamTanjung-ep9mi,Mantap bg dan betul bukti nya kami d medan pusat pasar grosir ny aja udh mau d bakar krna tdk ad ny penjualan dsni,2023-09-18T11:55:17Z,0
@rvalensp,"Kalo bisa bikin regulasi mengenai ""region lock"".
dari pandangan gw, contohnya seperti ini:
1. barang yang FYP hanya yang bisa dijangkau dalam negeri (contoh UMKM negeri aja). Plusnya disini supaya UMKM negeri juga ""merasa"" dinaikkan derajatnya oleh TT. Minusnya nanti bakal banyak dikomparasi oleh toko lain yang dari LN misal harga lebih murah, gratis ongkir.
2. Bikin barang dari LN dikenai Pajak / Pengawasan lebih. misal produk kosmetik, walaupun toko bilang sertifikat BPOM, Halal, dll masih tunggu turun. harus diawasi juga supaya tidak merugikan konsumen. kalau bisa dipajak lebih tinggi dari kosmetik negeri.



Konsep region lock ini mengacu pada game-game yang hanya bisa dipakai di region Jepang. jadi mungkin ini banyak celahnya. Mohon bantuan koreksi, kritik, dan saran. Trims",2023-09-18T11:54:33Z,0
@user-su8ri2ep4x,Saya gapernah download tiktok karena menduga ini sejak 2018,2023-09-18T11:54:11Z,0
@hendrosetyadi9303,"Libih jahat dan kejam dari penjajah Jepang dan Belanda,",2023-09-18T11:53:17Z,0
@galangalparizi3406,"Saya bekerja sebagai kurir miris org2 di pelosok lebih memilih belanja di tiktok ketibang warung kecil di daerahnya, cod tiktok 2ribu-15ribu😢😢😢😢",2023-09-18T11:51:18Z,0
@jonathansukanto3052,intinya shop nya sih harus di beri kebijakan pasti,2023-09-18T11:49:30Z,0
@kadekardin5384,Jika tiktok mau di ban setidaknya kita juga buat apk yg mirip supaya jika sudah di ban Indonesia punya apk serupa,2023-09-18T11:46:02Z,0
@j3fk4,"Sorry tapi di video ini ga omong 1 hal yang paling penting yang jadi kunci untuk mencari jalan tengah masalah tik tok ini:
Barang mahal bukan artinya lebih berkualitas, apalagi di jaman sekarang.

Dan siapa bilang juga mindset orang indonesia maunya cuma yang murah?
Tepatnya mau yang murah DAN berkualitas.
Apalagi ekonomi lagi susah gini.

Yang paling jahat itu adalah tereak2 ""manja"" ke orang orang yang rajin cari barang murah DAN berkualitas dengan harapan supaya orang orang ini jadinya males uda keluar duit mahal aja yang pentin berkualitas, dimana yang mahal sebagiannya kualitasnya ga lebih bagus demi alasan ""revolusi lokal"".

kalo uda mau bergaya  kanan dan kapitalisme ya fight secara kanan dan kapitalisme, jangan gitu kalah tereak2 ngarep ditolong dengan cara komunis dan kiri.",2023-09-18T11:45:55Z,2
@danielnugraha6342,Gue live tiktok brand lokal njir kalah saing sama yang dapet subsidi apalagi harga2 nya gak ngotak,2023-09-18T11:43:30Z,0
@doninurdinta2903,Yg jadi masalah kenapa artis pada jual Minyak goreng sama gula?,2023-09-18T11:43:04Z,0
@frankysandiarta4616,"Gini indonesia mau gabung brics??? Wkwkekw belum apa2 sudah saling mencurigai . 
China vs india 
Russia lagi perang 
Iran cuman pentingin nuklir sama kek korut . 
India lagi gencar2 nya ban produk china kayak tiktok juga kena ban ama mereka . 
Hanya orang overhate ke amerika yang mau indonesia masuk ke BRICS . Mending lu berharap indonesia di terima di OEDC . Jokowi lagi berusaha buat indonesia biar jadi anggota OEDC 👍👍👍. 
China itu musuh dibalik selimut yang sebenarnya . Debt trap itu nyata di depan mata",2023-09-18T11:40:56Z,0
@paulblunder1289,"Kita tanya capres nanti tentang hal2 seperti ini, seperti apa pendapat mereka!!!!..😅",2023-09-18T11:39:27Z,0
@akuotaku7335,Bang kata gua lu mendingan jadi Mentri perekonomian Indonesia aja dah bang😂,2023-09-18T11:39:04Z,0
@adrianadrian9738,Baned juga aplikasi Ojol agar Opang aktif kembali 😊,2023-09-18T11:33:31Z,0
@jonathansukanto3052,saya beli barang di tiktok memang murah. stok akun banyak,2023-09-18T11:32:23Z,0
@alwibangkita.s,lanjutkan series #revolusilokal,2023-09-18T11:31:27Z,0
@app4208,Seharusnya kita bsa pnya aplikasi dalam negeri seperti negara China.,2023-09-18T11:31:04Z,0
@ArdhieHB,"Ko Raymond udah pernah bikin video bahas soal pajak import di Indo yang rendah gak? Sehingga produk2 import itu jadi murah dan produk lokal ga bisa bersaing... Dan kenapa pajak import itu ga dinaik naikin? Padahal sudah ada pihak yang bersuara tpi yah gtu aja ga ada tindakan dari pemerintah... kalau belum bahas mungkin bisa dibahas ko, pengen tahu POV Ko Raymond soal ini",2023-09-18T11:30:58Z,0
@abdulk1184,"Sepatu "" fashion itu dari mana ya banyak banget di e-commerce",2023-09-18T11:29:03Z,0
@Likesaja123,Jualan ditiktok bisa cuan 100 juta sehari itu ngeri broooohhh omset jualan offline jauh dengan jualan ditiktok😢😢😢😢,2023-09-18T11:28:56Z,2
@jonathansukanto3052,karena tiktok bikin imbas import ke china di batasi,2023-09-18T11:27:40Z,0
@jonathansukanto3052,saya setuju tiktok di tutup. semoga di tutup. kasihan buat penjual kecil yang sudah live di tiktok pun masih sepi,2023-09-18T11:27:20Z,0
@umaidiibrahim,"Gak main tiktok, tapi wajib tau update berita terkini. Punya pengaruh ke sosmed yg lain.",2023-09-18T11:26:24Z,0
@ahmadyusro4376,Siapa yang setuju tiktok dihapus coba komen,2023-09-18T11:25:50Z,0
@davidsakai786,"Gw ga pernah istal tik tok, dan gw ga pernah beli produk produk china, 🙏. Pake senin , rabu udah hancur 🤣🤣",2023-09-18T11:24:43Z,0
@TimeFactor_Entertainment,War is war thats simple,2023-09-18T11:22:56Z,0
@novaharisaputra8478,Tik tok =  nonton sampah video semua orang. Kita habis waktu. Tau tau tua.,2023-09-18T11:21:57Z,0
@karatetraveler8280,Saya pernah melihat ada yang jual pipa roko yang terbuat dari gading dan tanduk binatang yang di lindunggi meskipun saya tidak tau pasti apakah barang itu asli atau hanya tiruan,2023-09-18T11:20:33Z,0
@dinoback25,Tombol yg di hp nya gak ada tiktot ----->,2023-09-18T11:20:09Z,0
@dwiandi9536,Ak masih konsisten gak punya aplikasi tik tok sejak awal smpai skr,2023-09-18T11:19:45Z,0
@Hyci682,Saya setuju banget tik tok di hapus di indonesia.  Apakah cuma sya yg gak pake apk tik tok di sini.,2023-09-18T11:18:59Z,6
@rifaikoreanfood2819,Indonesia harus bisa buat mendsos sendiri mudah mudahan terwujud 🤲🤲🤲,2023-09-18T11:18:03Z,0
@masih_kosong81,"Mirip opang vs ojol.
Ikutin kemajuan agar tidak tenggelam.",2023-09-18T11:13:44Z,0
@wisnubagasworo2191,dan kalo ga slah tik tok sudah di ban di rusia,2023-09-18T11:12:37Z,0
@wongreceh8017,Semua ribut gara gara tiktok,2023-09-18T11:07:27Z,0
@semuaakanbermetamorhfosisp5212,Yang punya tytydtok aj ga ngizinin anaknya main,2023-09-18T11:05:46Z,0
@Lumpur-L4pind0,Dari Jakarta ✈️ channel yang sangat berguna ✅💯 channel yang sangat ditunggu tunggu appLoadnya 💯✅,2023-09-18T11:05:32Z,1
@syukronabdlatif77,Desa Purwodadi Kecamatan Way sulan Lampung Selatan Provinsi Lampung Hadir Guys,2023-09-18T11:05:16Z,0
@user-fc5us5dj9e,Makasih bantu terjemahin informasi,2023-09-18T11:01:18Z,0
@eatandleisure,"dari awal ga pernah install tiktok, skrg dah makin parah. kapitalis",2023-09-18T10:58:29Z,0
@user-cf9rt85p61,"Wah kok lucu sih? Cuma karena yg lama sudah kehabisan dana buat bakar2an, kok yg baru masuk dijegal dari melakukan strategi serupa yg dulu juga mereka lakukan? Masyarakat diuntungkan kok, biar saja dibilang manja atau apa, tapi secara luas dampaknya bisa menekan inflasi, karena barang2 tersedia lebih murah jadi pasar tidak latah naikin harga terus tanpa alasan yg jelas.",2023-09-18T10:57:26Z,0
@teterohani5063,SAYA GAK SUKA APLIKASI TIK TOK SELAIN NYEDOT DATA GEDE BANYAK KONTEN YANG GAK BERMUTU,2023-09-18T10:55:19Z,0
@almont5208,gua yg jarang terpengaruh dengan hal hal yg ganjal dari awal 👍,2023-09-18T10:51:19Z,0
@noodienoodles9191,"Yg Gabisa Bersaing orang2 yg ketinggalan & takut memulai ngikutin trend yg ada. Salah kah? Secara bisnis ya ga salah cuma secara Value apa lu mau ngebunuh usaha Rakyat lu sendiri ?
Yah kaya yg uda dibahas Ferry Irwandi, TikTok itu ga akan masalah kalo cuma sekeda medsos dampak terburuknya skrng merambah e-commerce yg akhirnya jd pembunuh UMKM terutama di bidang industri fesyen, kosmetik, dan peralatan2 lain. Yg kaya Tetep Cina.",2023-09-18T10:49:39Z,0
@alifsyuhadaramadhan,tombol uninstall tiktok,2023-09-18T10:49:32Z,0
@rizayalaksonoagung7710,"Bukan cuma tiktok sih sebenernya
Tapi barang² yg dijual online pun rata² hasil impor dr china
Ga bisa dipungkiri kita pasar yg besar,namun dlm negeri bahkan tidak bisa memenuhi kebutuhan tsb baik dr harga maupun ketersediaan",2023-09-18T10:48:35Z,0
@seanyunidha360,Pokoknya yg buat ekonomi sulit pedagang cuman 1 yaitu seller yg suka banting harga dibawah harga modal,2023-09-18T10:45:39Z,2
@sigmacellsiliwangi1249,"Meski tik tok ttp ada
Yg penting uang yg di keluarkan masyarskat kita berputar dr hulu ke hilir untuk masyarakat kita juga
jgn smpe uang larinya ke luar
Negara 
Wrga +62 ga anti inovasi ko selagi win""",2023-09-18T10:44:52Z,0
@rifqiramdhony8087,"Mungkin temen2 bisa beri saya saran :

Saya baru 4 video ngonten di tiktok. Tapi semenjak pemerintah ingin mengambil tindakan di TikTok, saya masih bimbang apakah harus ngonten terus di TikTok atau Youtube Shorts karena tujuan akhir saya adalah menghasilkan uang di platform.

Rasanya enak ngonten di TikTok, apalagi kalau views cepet nambah. Yang saya takutkan dari youtube shorts adalah jika video saya susah direkomendasikan kepada penonton oleh algoritmanya.",2023-09-18T10:44:20Z,0
@anggihbasuki6919,Faktanya begitu dn sya gk ada tik tok,2023-09-18T10:43:45Z,0
@penyejukhati2346,"Generasi muda indonesia memang saat ini benar2 hancur, dan mereka benar2 tidak sadar akan itu.
Sungguh sangat miris sekali kondisi negara kita.china bnar2 sukses merusak generasi muda kita.",2023-09-18T10:42:42Z,2
@arieffarizhamrossifumi2006,"Herannya, netizen jan**k di Instagram masih punya mindset ""kalo ada yang murah, ngapain harus yang mahal"" atau ""Facebook dan lainnya juga gitu"". 

Kalo Tiktok, UMKM bisa live jualan. Kalo disadap pemerintah China, UMKM yang live jualan itu dibunuh pelan-pelan ama pemerintah China dengan banjir produk kw China. Dijual di Indonesia dengan harga murah. 

Makanya, majunya ekonomi China bukan karena rakyatnya, karena masyarakat yang bukan WN China beli barang Made in China.",2023-09-18T10:42:18Z,1
@himaadhitama809,"Shoppe juga hampir mirip dengan tiktok barang nya darri Luar Negeri kebanyakan, knp baru tiktok react nya bukan waktu Shoope launching dulu? Kenapa ya?",2023-09-18T10:41:55Z,0
@devaarifsetiawan1060,"Setuju ban aj TikTok,gw seumur hidup ga pernah install TikTok",2023-09-18T10:41:34Z,0
@bahagia562,Kalau ada yg pro biasanya dia punya bisnis disitu.. smoga dipisah aja ecomerce sndri,2023-09-18T10:40:17Z,0
@mohammaddelpieroryano5861,"Gw sendiri tidak pernah download TikTok,  masalah nya ekonomi masyarakat itu masih lemah,, mungkin gw tahu sedikit banyak tentang  salah satu brand elektronik karena gw salah satu orang Development di tempat tersebut, gw jelasin sama teman atau sodara yg lagi mau beli elektronik tersebut kenapa harga barang nya lebih mahal, tapi ya balik lagi karena uang nya tidak ada mereka cari yg murah walopun tahu pasti banyak kelemahannya, apalagi cuma. Sekedar beli pakai an, aksesoris sepatu dan lain nya, udah pasti cari yg lebih murah, pemikiran yg penting sama aja bisa di pakai,  walaupun mereka tahu jika terjadi sesuatu ya mereka tidak bisa menuntut, karena memang produk nya tidak ada perlindungan konsumen nya",2023-09-18T10:40:12Z,0
@sweeyong7756,"kalo tiktok sudah di ban sekalian olshop ecommerce platform tokped, shopee dll yang sarang banting harga demi cuan 100 perak, jualan tidak betikad, bermoral disiplin. mau semurah apapun orang tak punya gaji, uang, gak akan mampu kebeli barangny. semua pasti kena imbas dmino efek. 
tiktok perang seller online pabrik ,terus online seller pabrik perang harga supplier distributor, distributor perang harga reseller/grosiran, reseller grosiran perang sesama reseller grosiran, dan semua di atas perang harga offline, yang bayar pajak, opersional, pergawai dll. semua rugi.  

focus di lapangan kerja.",2023-09-18T10:33:25Z,0
@OppoOppo-nk2tn,Mungkin cuma aku satu2nya manusia yg ga pake tiktok dr semenjak tiktok ada wkwk,2023-09-18T10:33:19Z,0
@AkmalRizal_,"munggkin nambahin ya buat yang ngeyel bangettttt terkait umkm. kita sepakat dulu lalo yang menarik saat ini adalah PROMO = BURN MONEY. nah dari situ yang bisa punya kuasa besar adalah pemain besar = modal besar. dalam jangka waktu tertentu kalo muternya hanya di pemain besar maka pemain kecil mati. kalo pemain kecil mati, pemain besar gaada saingan dan selamat membayangkan apa yang terjadi. ini gw baru ngomongin pemain besar dan kecil. sekarang bayangin siapa yang punya algoritma, kira kira dia pengen ga barangnya atau barang dari negaranya nguasai pasar. lanjutnya bayangin sendiri dah. hsrusnya udah dijelasin banget di video",2023-09-18T10:26:20Z,0
@kamilafamily,Saya sangat berdampak sebagai pedagang marketplace,2023-09-18T10:25:46Z,0
@lyricvolunteer1361,"gw gak ngarti detailnya
mikir kasarnya bisa gak ya tiktok dipajak, kalau sanggup bisa colab buat bulid, kalau gabisa ya kepukul halus, tapi regulasi pajak yg yg gak akan impact ke lokal dan secure juga, pokoknya gmana caranya lokal diuntungkan longterm nya, intinya gw gak paham",2023-09-18T10:22:43Z,0
@Arashi633,"Entah kenapa sudah 2 kali terinstal tiktok padahal saya tidak pernah menginstalnya, tapi saya tidak pernah punya akun tiktok, soalnya dari awal juga sudah tahu itu adalah toolnya tiongkok untuk memgendalikan dunia",2023-09-18T10:22:33Z,0
@ArsanBadung,Uninstal serius ganggu kerjaan 😁,2023-09-18T10:19:10Z,0
@akhrakhmatulloh7114,"Kalau tiktok jadi masalah harusnya shopee juga ada sangkut pautnya,.kalau punya pemerintah yg nasionalis pastinya dr dulu sudah d batasi bahkan harus sudah d counter dg aplikasi karya anak bangsa,. e-commerce tidak jauh larinya ke ekspedisi dan cargo , perusahaan segede pos Indonesia dan JNE sudah tenggelam sama jnt,jnt cargo,shopee express .. MIRIS",2023-09-18T10:17:53Z,0
@eldorado26,"sudah sangat terasa sekali, jika tidak cepat2 d tangani , bakal ada krisis",2023-09-18T10:15:25Z,0
@user-sb5hh9yn2q,"Simpel. Karena elit lokal banyak yg pegang ssham ecommers. Sebenarnya fafifu wasweswos ini hanya tiktok vs ecommers. Kalau ngomongin sektor diluar kecantikan, fashion dan elektronik. Marketplace itu jg masih domimasi. Tapi memang 3 sektor itu yang paling banyak orang beli jadi pasti marketolace kerasa penurunan dari fee. 

Fafifu produk china itu jg omong kosong. Situs dropsip atau auto konfret ke IDR dari situs alibaba, taobao, 1688, tmall dll itu udah ada dari dulu.",2023-09-18T10:15:15Z,0
@Argisanjayaputra,UNINSTAL tiktok,2023-09-18T10:15:03Z,0
@sbvf,"klo yg sifat nya ide pemasaran itu sih general kooo, dan meskipun terkesan ngga pake etika
tapi klo engine sama tools filter tiktok yang bukan main canggih nya itu
secara informatic engineering nya itu terhitung top notch dan diatas rata2 IG FB twitter 
sosmed lain kalah dahhhh",2023-09-18T10:15:02Z,0
@asbakrokok7906,"Kalo UMKM mati maka pengangguran bertambah dan kerusuhan mungkin akan terjadi, masalahnya orang Indonesia kalo lagi laper jadi buas bisa bakar2in orang. Itu sudah terbukti ditahun 98 krisis ekonomi, lebih baik tiktok dilarang sebelum terlambat. Jangan sampai terjadi lagi karena krisis ekonomi meluas menjadi krisis ham seperti 98.",2023-09-18T10:12:01Z,0
@salamlestari8315,"Yok orang2 desa, kita fokus ke pangan, karna jika manusia di surum memilih keren atau kenyang, maka manusia akan memilih kenyang",2023-09-18T10:09:08Z,0
@limwiyono8395,"Ah sy ga belanja dr tiktok kog. Tp dr toped, shopee  sejenisnya. Abis pabriknya juga jualan lsg.",2023-09-18T10:09:03Z,1
@yorokuni,"sejak kapan indonesia itu ga dikontrol?
kalo serong kekanan, di kontrol America
klo serong kekiri, dikontrol china
mau ditengah? bullshit. lobby2 tai kucing.
namanya lobby pasti ada give and take. apalagi politik luar negeri.
jgn kira negara lain bantu indonesia secara cuma2. dunia bukan sebuah dongeng
btw, cara lu mengiring opini terhadap sesuatu jago juga. bahkan dengan fakta2 yg disampein, bisa dilihat you like american style life, instead working hard like chinese style.",2023-09-18T10:08:30Z,1
@JohannesClinton,"gw dari tadi udh nunggu kalimat ""ancaman terbesarnya karena kalian gak subskrep"".
hehe..",2023-09-18T10:07:52Z,0
@12ICKY,"Kalian berhentilah nonton tiktok / reels2 instagram / FB
Sadar gak kita udh dibikin Habit pemalas semenjak short2 video merajalela, kita jadi sering mager, scrol2 medsos akhirnya kita gak produktif",2023-09-18T10:07:30Z,0
@rosasofyl6238,"Indo harus berani buat ecomer yang buat jualan sendiri dan di wajib kan untuk semua rakyat pakai itu beli di situ
Yang buat uang berputar di negara sendiri  
Kasian banget loh memang sepi banget pasar kasian",2023-09-18T10:07:20Z,0
@viavioofficial,"Strategi tiktok mulai di tiru e comers yg lain, seperti shopee video meskipun ga se menarik tiktok",2023-09-18T10:06:17Z,0
@KlancyId,"saya bukan pengguna tiktokuntung nya...
cuma chanell abang ini conten nya bagus",2023-09-18T10:05:51Z,0
@KohendraV2,Yg punya toko2 di china aja sudah mulai menjerit. Import merk aja turun drastis.,2023-09-18T10:04:16Z,0
@iamhuman1730,"Indonesia sudah dapat mimpi... Satu hari rakyat china aseng akan naik jadi MAHARAJA...mereka keturunan banyak wang banyak modal...banyak main judi diluar negara...
Indonesia akan dapat MAHARAJA Cina baru...
Siapa kaya dia menang
Siapa miskin dia kalah
Money is the king",2023-09-18T10:03:55Z,0
@bukanmaen4955,"Yang bs mengatasi ya kita semua bersama2. 
Gua dukung pemerintah untuk memberikan pelatihan sosialcomerce online ke pedagang2 kecil yang buta sosmed. Para influence juga 
Meramaikan pedagang2 kecil di daerah. Ikut meramaikan pasar ukm diplosok2. .. Eh disini lo ada barang2 murah... Justru artis2 ikut meramaikan kampanye pasar murah . bukan malah ikot jualan produk sembako yg harusnya untuk rakyat kecil😅.",2023-09-18T10:03:32Z,1
@atarrezqyp3439,"Tiru, amati, cermati. Belajar sampai negeri cina. Y memamg di akui derisegi bisnis negara cina sangat visioner dan inovatif.",2023-09-18T10:03:03Z,0
@enrikomulawarman7617,Ga jelas nih analisa nya,2023-09-18T10:01:09Z,0
@Rafi.88,Nice konten bang,2023-09-18T10:00:57Z,1
@titotanuwijaya,1 aplikasi yang rakus,2023-09-18T10:00:24Z,0
@DONIKUSWARA,trendingin dongggg,2023-09-18T09:58:33Z,0
@bedeboy936,Orang2 yang punya insting yang tajam dari awal tiktok muncul di indo juga gua yakin udh tau itu aplikasi pembodohan.,2023-09-18T09:58:26Z,1
@kangsule7526,"Ada app tiktok di hp bru ini, tp sklipun blm prnh buka tiktok di hp ini 😂
Lbh suka nonton yt dan shortnya.",2023-09-18T09:52:02Z,0
@missmedhok3422,Gitu ya,2023-09-18T09:50:57Z,0
@Hi85317,"Salah satu alasan kenapa konsumen suka produk murah karena daya beli masyarakatnya yang masih rendah, lebih parahnya itu masih belum diperbaiki sama pemerintah konoha gitu...",2023-09-18T09:50:37Z,0
@acrobaticdaikon1264,gw suka di akhir video di-encourage untuk produktif. walaupun gw kerja kantoran gw emang pengen bisa jualan online atau jd konten kreator juga buat side income. thx video edukatifnya smg banyak warga yg terbuka matanya ko,2023-09-18T09:48:35Z,2
@centralmotor-ne9hw,Dari awal tiktok hanya merusak,2023-09-18T09:47:29Z,0
@user-pw9re7fx2w,"Emang sih ada baik buruk'nya cuman pikiran saya juga sama ini pembunuhan UMKM soalnya harga'nya gila""an ga masuk akal lebih baik cari jalan baik'nya kalau perlu emang di baned aja sih",2023-09-18T09:46:59Z,0
@bangryuu4620,Dari awal rilis Tiktok sampai sekarang ga pernah install Tiktok mana suaranya ☝️,2023-09-18T09:45:46Z,0
@swanthewarriors1530,semoga wakil rakyat tidak TERGIUR DENGAN DUIT TIDTOD,2023-09-18T09:45:10Z,0
@zyainuriap2218,"Semenjak muncul live tik tok orderan menurun, karena sainganya para artisss yg pada live .. ,artis pada jualam jg , yg kaya makin kayal yg miskjn makin miskinn 😢. UNISTALL TIK TOK",2023-09-18T09:44:51Z,1
@menjadibesar_channel,"Ingat salah satu scene di one piece, jika semua yang kau hancurkan ini sangat mahal, mana yang lebih mahal dibandingkan rakyat ?",2023-09-18T09:44:22Z,0
@lusiprimadona,"Di hongkong sudah tidak bisa instal ,sudah dihilangkan",2023-09-18T09:43:55Z,0
@muhammadarsyadsatrio,Kok bisa ya tiktok jual harga murah gak masuk akal? Apa gak rugi tuh? Atau bahan nya kualitas biasa tapi menang tampilan?,2023-09-18T09:42:54Z,0
@bangari_20,Solusinya banned udah,2023-09-18T09:39:11Z,0
@AchmadBadra,"Gw gak pakai tiktok, gak bakal pakai.

Seharusnya yg berhubungan krusial, semua dari luar harus punya perwakilan di indonesia, dan arus kegiatan harus lewat dari perwakilan tersebut. Dan perwakilan tersebut diregulasi secara ketat kalau gak gandengin atau nguntungin perusahaan lokal. Untuk hal server, lebih baik pemerintah harus sangat tegas buat maksain mereka harus mau mindahin data2 warga indonesia ke server indonesia kalau mereka ingin memasuki lingkungan indonesia.

Karena ini bisa menyandera negara dan warganya.

Keknya pemerintah kudu tegas meregulasi platform digital kek facebook, twitter dkk biar gak kebobolan dominasi ekonominya.

Dan gw sih mending tiktok diban permanent aja.",2023-09-18T09:38:28Z,0
@jefriyanto6558,aku udah unistal tiktok,2023-09-18T09:36:51Z,0
@havidzisya6160,"udah uninstall dari lama, karena kaga ada batasan batasan tentang content aib, sara, dll
Membuat pemikiran selalu jadi negatif ke orang lain",2023-09-18T09:35:02Z,0
@mahameru2720,"Apa cuma gw ya yg gak tertarik dg tiktok,,download apknya aja blm pernah apalagi sampe bikin akun...",2023-09-18T09:34:49Z,0
@kang.julianeka,"ditiktok parfum ratusan ribu pcs terjual , begitu kemasan botol parfum dan bibit parfum dijual di tiktok jarang laku. Paradoks..",2023-09-18T09:34:21Z,0
@mariomartin7861,Gua ga pernah instal tiktok dan ga kepengen bisa isinya orag orang sakit,2023-09-18T09:33:14Z,0
