Author,Comment,Published At,Likes
@deedah3991,"Sebetulnya simple aja.
Perbaiki etos kerja sedini mungkin.
Integritas dan disiplin.

Lihat aja sendiri, orang kita perlu mandor/supervisor untuk mengawasi pekerja agar tidak malas2an.
Peraturan lalu lintas hanya ditaati apabila ada mandornya (polisi).
Meeting dll selalu terlambat, karena budaya toleransi keterlambatan max 15 menit.

Mana bisa maju kalau seperti itu.

Masalah high-skill tidak perlu kuatir karena kebanyakan (ingat tidak semua) perusahaan punya pelatihan2 untuk pekerja mereka.
Jadi kalau tidak ada integritas ataupun disiplin, mana ada yg mau invest waktu dan uang nya untuk pekerja yang:
1. kerja malas2an
2. selalu datang terlambat dan berhenti kerja 30 menit sebelum jam selesai kerja
3. selesai pelatihan, lompat ke perusahaan lain yg sejenis untuk naik gaji cepat. (meskipun ada perusahaan nakal yg tidak naikin gaji; setidaknya kerjalah 1-3 tahun untuk balas budi krn sudah diberi skill)",2024-05-28T01:45:27Z,0
@sixtytwoswe,"Gua gen Z dan gua ga kepingin the power of gen Z dianggap sepele, pendidikan tersier itu SANGAT PENTING dan kalau kalian gen Z yang punya keterbatasan biaya untuk kuliah, di channel ini gua ngajarin kalian skill digital (software engineering & computer science) yang sangat relevan di dunia kerja, at least bisa sebagai persiapan kalian untuk menjalani pendidikan tersier. Semangat guys!",2024-05-28T01:43:43Z,39
@sesepuhkaliwari6228,"Sebenernya pekerjaan itu banyak,
 tapi yang menghasilkan duit itu seperti mencari jarum di lautan pasir....",2024-05-28T01:38:08Z,0
@undersongoenesa8936,"Maaf bukan bermaksud nyerang pilihan lain. 
Tapi ini lah penting nya Edukasi. Penting nya MEMBANGUN KUALITAS PENDIDIKAN terlebih dahulu. 
Bukan malah fokus kasih makan gratis dulu. Inget SKALA PRIORITAS.",2024-05-28T01:36:32Z,0
@RaqilaAhmad,Efek dari mafia dan koruptor rakyat   makin susah dan nganggur... mereka sangat tidak bermanfaat untuk rakyat karena duitnya di hamburkan di luar negeri sangat dungu dan bodoh berpikiran pendek,2024-05-28T01:36:25Z,0
@thegamexxx9011,moga pemerintah bisa bangun pekerjaan di indo buat warganya agar ga perlu cari kerja di malay. malay juga ga mahu warga asing masuk ambil pekerjaan di negeri malay.,2024-05-28T01:33:44Z,1
@usmanfatimah5683,"Salah satu ny di negara kita byk pengangguran,karena orang kita skill ny pas pasan dan kerja ny krg gesit tapi minta gaji tinggi,itu yg gw denger dr customer dan knp byk pabrik² byk pindah ke thailand dan vietnam karena disana gaji masih murah dan mereka lebih gesit kerja ny.. alhasil berdampak lah dng usaha aku",2024-05-28T01:32:52Z,0
@yustionoDwicahyo-mp7dx,"Ini pengaruh dr pandangan masyarakat yg selalu melihat negara lain tanpa ada pattern untuk negara sendiri yg berpulau2 harusnya yg memimpin negri membuat pattern tersendiri sesual kultur Indonesia tercinta tanpa membandingkan dngn negara lain, belajar dr negara lain boleh tp jangan mencontoh krn satu sama lain negara itu berbeda SDM nya",2024-05-28T01:31:44Z,0
@IT-007,OH ITU MAKANYA SAMPE JOKOWI SAJA MENCARIKAN PEKERJAAN BUAT ANAK ANAKNYA,2024-05-28T01:31:32Z,1
@SM-wr5wu,"Sebenarnya lapangan pekerjaan tuh banyak, tapi kebanyakan lapangan pekerjaan ngasih upah dibawah umr. Jdi gen z tuh gamau klo kerja ga sesuai ama upahnya. Gua punya temen yg rata² pada pengangguran tapi alasannya gitu selalu dapat kerja tapi dibawah rata² umr dan lebih baik nganggur ketimbang nerima upah dibawah umr",2024-05-28T01:30:19Z,0
@frankperconte7160,"Penggalakkan KB ga pernah ada karena ga populis. Yg berkualitas beranak cuma sedikit, tapi yang bonus demografi beranak ga pake mikir ga pake perencanaan. Kan apa2 gratis lah, subsidi lah",2024-05-28T01:29:35Z,1
@omarhizboellah1440,"Yes!
Ini berita baik buat Moonton selaku Developer Mobile Legend.

""Welcome to Mobile Legend""",2024-05-28T01:28:29Z,0
@imamsafii4231,"Susah buat indonesia wkwkkwkkw 
Kalo korpusi mah no 1 ...

Mereka lagi sibuk naikin ukt",2024-05-28T01:26:11Z,0
@potatogamer4441,"Bang, klo mau liat data2/statistik kya gitu dmn ? Yg kira2 akurat",2024-05-28T01:24:03Z,0
@aqusaqus1450,"Pengairan dikampung"" diperbaiki.. di kampung rata"" jadi petani padi kecil""an sllu tunggu musim hujan.kalau kmarau smua susah .petani dimusim kemarau smua nganggur kasian mereka mata pencaharian ya ilang .tolong makmurkanlah para petani",2024-05-28T01:23:35Z,0
@lighttangoredox1573,"Gk usah sotoy deh koh. Indonesia emas itu 2045. Semua udh direncanain. Presiden selanjutnya bakal nyediaain jutaan pekerjaan baru. 
Bukti? Nih sekarang indonesia termasuk pertumbuhan ekonomi tertinggi dunia. Bntr lgi jdi nomer 1. Mkanya klo org bilang indonesia gk bakal maju tuh cuma omon omon doank...",2024-05-28T01:21:20Z,0
@fahmyzul6523,"Gw buka toko pakaian..untuk menggantikan karyawan gw yg resign karena mau melahirkan menikah atau emang sudah mau istirahat dulu. Gw buka lowongan..dr 10 orang Gen Z yg gw hire gw pikir cocok dengan kualifikasi pekerjaan di toko gw. Ternyata Semua Zonk..Seolah mereka berekpetasi lebih dr suasana kerja yg baru mereka jalani.
Di Awal gw pikir ada yg salah dengan gw sebagai owner ataupun dengan Sop yg ada ditoko..Ternyata pas gw keluar baru gw paham ternyata Gen Z ini banyak Yg Halu krn nontonin Flexing disosmed",2024-05-28T01:21:15Z,0
@wawanmataram5398,Vietnam itu sdm nya lbh murah dan regulasi pemerintah mudah krn mereka komunis yg semua diatur oleh negara.  itulah yg dipilih apple.,2024-05-28T01:21:13Z,0
@virgomyname8541,Soalnya malas sih apalagi gak mau bertani .,2024-05-28T01:17:41Z,0
@krokodil5131,"Wkoawk bnyk bgt yg ngeluh gen z udah gak bisa diekploitasi perusahaan seperti generasi sebelumnya. Yes your slavery ends with us. Deal with it 😎

Untuk gen z jangan mau dibilang pemalas cuma karna semua yg lo lakuin hanyalah perkerjaan lo, nothing more nothing less. you're doing the right thing. Itu menunjukkan bahwa kalian punya harga diri. Don't let these corporate assholes rule over you. Perjalanan kalian masih panjang, don't go slave your life away and make a fortune for yourselves. Kita semua tau kesempatan dapat uang jaman sekarang bukan cuma dari kerja di perusahaan, in fact jauh lebih luas. You got this! 💪🏻🔥🔥",2024-05-28T01:17:35Z,1
@endrohatmanto319,"MASUKAN BRO: Arti ""tertiary education"" itu sebetulnya adalah ""pendidikan ketiga"" sebagai lanjutan dari ""secondary education"". Tertiary education sering juga disebut higher education. Jadi kemendikbud gagal paham  mengaitkan ""tertiary education"" dg kebutuhan tersier. Pejabat kok bisa se ignorant gitu...hadeh",2024-05-28T01:17:10Z,0
@mymsc1271,hadir,2024-05-28T01:16:58Z,0
@anangaulia2989,"Ingatlah pepatah lama, kejarlah akhirat maka dunia akan mengikuti, jadi bawa santai saja",2024-05-28T01:15:37Z,0
@adityanuryudha3776,Selamat datang di republik sulap,2024-05-28T01:12:28Z,0
@mhttulloh4738,Awal nya hancur negri ini di era dinasti joko,2024-05-28T01:11:51Z,0
@ein530,"sektor aglikultur loyo terus, tanah habis, pupuk ga ada industrinya/sediklit, ga reachable ke konsumen karena biaya habis di jalan, demand yang sering di mainin ceo tengkulang nasional",2024-05-28T01:08:26Z,1
@solidboss1000,Mostly programmer yang udah advanced bakal cari kerjaan diluar negeri yang mungkin saja bisa menghindari pajak sehingga dianggap unemployed e,2024-05-28T01:01:07Z,0
@PintaBilyarta1479,"Thanks, ko. Jadi concern jg buat orang tua muda, masa depan anak2 kita disiapin dari skrg 🙏",2024-05-28T00:55:38Z,0
@violaagnes7106,"Mohon maaf buat masyarakat kampung, dulu ni kita thn 2000-2010 anak2 di usahakan sesusah apapun untuk kuliah, sekarang 2015 ke atas anak2 sma/smk sm org tua atau dia sndri tidak memiliki keinginan untuk kuliah. Itu nyata dan terjadi di generasi di kampung gua. Yg dulu nya antar kampung berlomba2 mana kampung yg plng bnyk mahasiswa nya skrng cukup lulus sma/msk sudah bisa jadi pekerja sawit cukup. Sangat miris.",2024-05-28T00:55:14Z,0
@senurman,Apakah ada pengaruh/dampak dari cvd 19,2024-05-28T00:54:49Z,0
@edesias984,Gpp pasti nanti ada jalannya.korupsi hukuman mati aja ga diurus.urus aja korupsi dlu.bru ngurus rakyatnya.ngurus yg ada di pmrintah aja masih bgtu apalagi mau ngurus rakyatnya😂😂,2024-05-28T00:54:03Z,0
@user-iy7sn9ns4z,Gpp saking bahasa indonesia udah didaffar di unisco,2024-05-28T00:53:27Z,0
@aronferry3336,Dengarin paparan Ko Raymond dan baca koment2 dibawah mengenai Gen Z prihatin kalo pemerintah tidak berupaya memperbaiki ini akan menjadi ancaman 2045 Indonesia Cemas.,2024-05-28T00:53:17Z,0
@iNTERnazionaleNotizia589,"SEBABNYA KARENA GENERASI PRE-BABY BOOMER YANG ANAKNYA SUPER BANYAK (PADAHAL PAS ZAMAN WW2 KOK MASIH BISA NG*C*NG). JUMLAH ANAK BELASAN ADALAH NORMAL DI SATU KELUARGA DI KALA ITU.

SETELAH KAGET, BARULAH DI JAMAN ORBA, DIGALAKKANLAH KB (BAHKAN BU TIEN SUHARTO PUN TURUN TANGAN),

BUT, ALAS, MEMANG MESKI BANYAK YG SUDAH MENGANUT CHILDFREE SEJAK JAMAN GEN X (apa kabar Koci? btw...jadi 'childfree' itu udah lama sebenarnya)--TAPI PENINGKATAN POPULASI TETAP TIDAK BISA DIBENDUNG MESKI DIMODELKAN PAKAI DERET MALTHUS...

MESKIPUN DIKIT, TAPI MASIH ADA GEN X YANG PRODUKTIF/KERJA SAAT INI. 
DITAMBAH JAMAN SEKARANG, MAYORITAS GEN Y (MILENNIAL) LAH, YANG MENGUASAI SEKTOR FORMAL (DARI CEO, MANAGER, SUPERVISOR, BAHKAN ADA YG MASIH JADI BAWAHAN...), BEGITU JUGA DI SEKTOR INFORMAL,...
LIHATLAH MAYORITAS PUBLIC FIGUR YANG BERJAYA SAAT INI RATA-RATA MILENNIALS JUGA... TERMASUK PEMILIK CHANNEL INI...
APALAGI MEREKA PUNYA BUDAYA HUSTLE CULTURE...

TIDAK DIPUNGKIRI SEKARANG ADALAH MASA JAYA MILENIAL

SETIAP GENERASI ADA PROBLEM NYA MASING-MASING, TERMASUK GEN-PRE-BABY BOOMER YG DULU MENGALAMI MASA SUSAH PERANG...

FOR GEN-Z: UDAHLAH, NIKMATIN AJA....
PERCUMA NGANDELIN YG DUDUK DI SENAYAN
KARENA ANDA SENDIRI YG BISA MENGUBAH NASIB ANDA

Solusi yg bisa gw usulkan (karena gw lagi ngejalanin jg...):
-Kerja di Luar Negeri (bukan TKI ya..)
-Kerja Remote (employer dari Luar Negeri)",2024-05-28T00:52:50Z,1
@onezein487,🔥NYALAHIN INI NYALAHIN ITU… TAPI MEMBANGGAKAN PEMERINTAHAN JOKOWI 🤣🤣🤣,2024-05-28T00:52:49Z,1
@tenggelamkanjawa,"ini adalah bukti nyata buat rakyat yang dominan buta agama, dan hanya fokus memikirkan akhir jaman",2024-05-28T00:50:11Z,1
@habibirsh2978,"Ada satu lagi yang bermasalah, yakni GURU. Banyak guru di Indo yg makan GAJI BUTA, pas ngajar cuma fotokopi dari buku, dan membiarkan siswa baru dari suap menyuap.",2024-05-28T00:50:00Z,0
@ImamBintangIkram,Indonesia cEMAS adanya,2024-05-28T00:49:52Z,0
@cingepusofficial7813,🎉,2024-05-28T00:45:19Z,0
@m1k3ssnt,"Menurut saya bukan gen z yg salah, karena anak itu bagaikan clay. Waktu kecil masih bisa di bentuk oleh orang tua dan gurunya.
Kalo uda gede dan ready to enter the workforce artinya clay tadi sudah terbentuk dan sudah set. Kalo bentuknya jelek mental cemen ya salah yg membentuk mereka.",2024-05-28T00:44:56Z,0
@yantoariyanto3945,Sekolah di arahkan untuk pencari kerja/jongos,2024-05-28T00:43:34Z,0
@ryanmalik1040,"Tenang. Bentar lagi juga nambah. UKT naik 500%, putus skolah udah jadi keniscayaan. Pendidikan rendah = pengangguran tinggi. Target calon pemerintah makan gratis, gak relate sama pendidikan. Alhasil, objektif pembahasan ini segera tercapai lah kurang dari 1 periode. Siap2 +62 jadi bronx, tingkat kriminalitas tinggi dan pemberontakan di mana mana. Skrg drpd ngobrolin cerita horror kek gini, mending jogetin aja lah... 😏",2024-05-28T00:43:28Z,0
@adykurniawan3872,saya setuju kata bu cici gak penting kuliah kita hanya perlu orang dalam utk bekerja krn pintar di negara kita gak penting,2024-05-28T00:43:21Z,1
@amirulirul8245,"Tidak bekerja itu masalah tapi jauh bermasalah ketika tidak memiliki penghasilan. 

Mencari pekerjaan (menjadi karyawan) itu lumayan sulit, tapi mempunyai penghasilan itu lebih mudah. Ini hanya bisa dicapai bagi mereka yg malas bekerja tapi tak malas berpikir. Bukan hal aneh kok.. 

Negara ini bakal bubar dalam waktu 10 taon kalau para pemimpinnya mental miskin. Ya semoga cuma bagian yang bubar ini aku salah.",2024-05-28T00:40:45Z,0
@ulalretsinamnakapulidkut,bangun pabrik saja di demo 😂 peluang kerja dari mana,2024-05-28T00:40:15Z,0
@user-ok2si4zo4n,Biarkan mereka menganggur dan senang2..,2024-05-28T00:39:55Z,0
@otan4680,chapter 2 : berarti intinya sang raja konoha gagal memenuhi UUD 45 yaitu : MENCERDASKAN KEHIDUPAN BANGSA,2024-05-28T00:39:16Z,0
@rodzygaming4241,"Ya sekarang gmn mau menciptakan gen z berkualitas masuk sekolah mahal walaupun di negeri gratis biasanya banyak oknum pungli yang berkedok acara/kegiatan sekolah yang notabene memberatkan orang tua itu baru di sekolah dasar
Lanjut ke masuk kuliah sekarang umr daerah rata2 2,5jt per bulan itu buat makan aja biar cukup susah apalagi untuk biaya masuk sekolah yang mencapai puluhan juta. Kalau ada beasiswa pun jumlahnya sedikit dan cenderung yang dapet itu kalangan ""orang dalam"" Ya kalo udah gini gimana mau menciptakan gen z yang berkualitas
Mohon di perhatikan hal ini pemerintah",2024-05-28T00:39:08Z,0
@abusahalsyarahil626,Intinya kesalahan terbesar adalah dari kepemerintahan Indonesia sendiri tadi memikirkan masa yang akan datang gitu aja sih,2024-05-28T00:37:58Z,0
@NCSTalkid,"bikin usaha. usaha kreatif. riset kreatif, paten dan usaha d belakangnya. klo gw liat gen z beda sm gen milenial kyk gw n gen d atass2 gw. mreka lbih cocok d sana.",2024-05-28T00:36:27Z,1
@arysetyawan4110,"Ada media online yang mengangkat kalo sikap generasi muda saat ini sulit bekerja karena sikap dan sifat mereka pada tingkatan melamar kureng, apakah ini benar ?",2024-05-28T00:34:33Z,0
@verticalsunday,"Yang merasa Gen-Z, silahkan komen dan bela diri coba!",2024-05-28T00:33:56Z,0
@aghageha255,"Dan di waktu yang sama perusahaan jg melakukan diskriminasi umur, max 28 yg padahal itu adalah gen zii",2024-05-28T00:32:25Z,0
@kemedjuara9773,"Genz, mayoritas mereka so idealis dalam pekerjaan, ibaratkan pilih2 makanan tapi miskin😂",2024-05-28T00:31:30Z,0
@pbc18,Menuju kehancuran krn para pemimpin hanya mementingkan kekuasaan jabatan dan tentu...kekayaan pribadi.,2024-05-28T00:31:08Z,0
@user-wz2vw2vo8s,"Itu tandanya pemerintah GAGAL mensejahterakan rakyatnya.diawali ibu hamil kurang gizi - mahalnya biaya sekolah/tidak tepat sasaran KJP/kip - membudayanya praktek NYOGOK klo mau masuk kerja,meskipun sudah ada ""yg bawa""!.",2024-05-28T00:28:53Z,0
@rahmanchaniago5878,Gen Z jangan letoy kecuali lu sampai tiap hari digeplak buat pelampiasan atasan doang nah kalo kek gitu baru dah mau resign juga gakpapa,2024-05-28T00:28:41Z,0
@jatibeningkoi,"Padahal nyari pegawai yg jujur mau kerja, tidak merokok dan tidak terlibat pinjol susah",2024-05-28T00:28:21Z,0
@FachriiCalopsia,Kesalahan pemerintah mereka hanya mau uang rakyat saja buktinya angka pengangguran yang mereka takuti bukan nasib rakyatnya tapi pemasukan pajak nya ini harus di benahi Indonesia ga bisa begini terus,2024-05-28T00:25:27Z,0
@JonathanK970,"Ini gara gara indonesia di kuasai sama PDIP di parlemen DPR... KPK DI LEMAHKAN, dan banyak hal yang ga bener... parah ini partai",2024-05-28T00:25:23Z,0
@zNkRell757,"Pernah kerja sama gen Z,,klo agak santai bukannya nanya ada kerjaan lain apa? Malah HPan,,pdhl sudah sering ditegur sama atasan tetap aja habitnya yg dikit2 hp dikit2 hp gak hilang2,,akhirnya kerja jadi gak fokus & kerjaan klo gak disuruh gak dikerjain, pkoknya dy cuma ngejain apa yg disuruh aja gak ada inisiatif untuk ngerjain ini itu tanpa disuruh pokoknya klo kerjaannya yg dikerjakan semau gue & gak teliti itu sudah selesai langsung main hp,,,bikin gedeggg sumpah !!! & akhirnya dy resign mungkin krn terlalu sering ditegur sama atasan akibat ulahnya sendiri,,bener2 mental manja",2024-05-28T00:25:12Z,1
@bambanhafrianto-nv7ro,"Berbanggalah pada pemerintah yg telah menciptakan gen ini, dan kenapa mereka yg di salahkan?",2024-05-28T00:24:22Z,0
@yudhygesit1440,Terima kasih yah Bang atas pencerahan. Berkah selalu,2024-05-28T00:23:28Z,0
@dadiyonosamiran8024,"Pendidikan Tersier kita sebetulnya dah maju sekali cuma sayangnya 1 jurusan doang  yaitu ""BAGAIMAN CARA DEMONSTRASI YANG ANARKIS DAN MENGHUJAT PEMERINTAH DENGAN AMAN""  ha ha ha.......",2024-05-28T00:23:25Z,0
@dimassatrio985,"Kebanyakan mindset lulusan sarjana muda kita sekarang, lulus kuliah pasti dapet kerja enak meski tanpa keahlian. Hanya mengandalkan orang dalam. Mereka tidak tahu bagaimana cara industri bekerja",2024-05-28T00:23:08Z,0
@GeraiPancingFly,"genZ peduli mental health?

my ass, ga bisa ngasilin duid ya ga health mental kalian, jangan jadi beban keluarga kalian dekkk ☠️",2024-05-28T00:21:55Z,0
@ardasaputra2632,Gen Z mentality dan attitude yg agak kureng...tidak semua tapi kebanyakan yg saya temui seperti itu ..,2024-05-28T00:21:45Z,0
@ILO3223,beras aja impor 😃,2024-05-28T00:18:05Z,0
@Nadnaf-ln6oe,Joget joget aja ok gas ok gas.,2024-05-28T00:17:48Z,0
@masnopray,"Intinya pendidikan itu penting ,tapi nyatanya yg ngasih 1 anak 1 sarjana kalah sama yg ngasih beras 5 liter .
warga indonesia lebih takut besok ngga makan daripada anaknya ngga bisa kuliah .
so ,10 tahun kedepan indonesia masuk masa suram .dan akhirnya 2045 jadi indonesia (c) emas .",2024-05-28T00:15:11Z,0
@nabilmochfaridz9799,"Saya Gen Z kesulitan banget cari kerja udah sampe tahap final A, B, C, D tetep aja susah banget meskipun pendidikan dan pengalaman saya udah sangat amat relevan dengan lapangan pekerjaan tersebut bahkan saya pede banget skill yang saya punya sangat relate dengan lowongan2 yang saya lamar tapi ya gitulah. Jadi eneg juga lama2 cari kerja yang akhirnya selama ada kesempatan untuk melakukan hal lain mungkin saya gak ditakdirin buat kerja di orang lain kwwkwkkwkw",2024-05-28T00:12:32Z,1
@bisma590,"generasi krismon T - T, but yeah genereasi setiap generasi tambah turun ga sih perfomanya. late gen z kena tipu tipu kripto. gen alpha mungkin akan lebih parah soalnya dah terekspos dunia luas dan masih labil.",2024-05-28T00:12:22Z,0
@okokotw_,jelasin bang by video khusus buat artikelnya,2024-05-28T00:11:52Z,1
@BigBoss-mo3nf,Genz jangan panik walau tdk punya pendidikan tinggi. Psk wowo mau buat pertsnian. Siang. Bertani malam bisa ke disco. Gibran buka lapangan. Kerja sembilan belas. Juta dapat makan grstis. Jadi jangan. Galau emak emak dapat bansos oke gaes oke gaes,2024-05-28T00:11:44Z,1
@imamfahrizal2916,"Korupsi om yang bikin ngeri, bukan seperti om yang jelasin itu asumsi saya sih.",2024-05-28T00:11:40Z,0
@sambalado888,Menuju indonesia emas. Emas emas yg lagi pada nganggur 🤣,2024-05-28T00:09:13Z,1
@arl803,"Gw gen Z, gw buka usaha pengalaman nyari karyawan sesama gen z yg sesuai dg job yg tersedia itu cukup menguras emosi. Gw bergerak di penjualan toko online dan jasa cuci (laundry). Skrg karyawan cman 20% gen Z sisanya karyawan non gen Z. Lebih mudah bekerja dg non Gen Z daripda dg gen z walaupun gua gen z. Karyawan gw jauh lbih tua dri gw faktanya itu. 

Fenomena yg gw temui selama memperkerjakan gen z dan nge rekrut pegawai gen z terutama saat wawancara :
1. Bad attitude
2. Skill minim
3. Maunya simple
4. Etos kerja rendah
5. Ogah ogahan belajar hal baru di tempat kerja padahal sudah ada training
6. Banyak ngeyelnya
7. Ribut gaji dan waktu kerja pas kerja kebanyakan main HP ngobrol sma pegawai lain
8. Ke kutu loncat ga bisa lama di satu tempat kerjaan. 

Pengalamatan gw seperti itu, skrg gw lg buka cabang laundry dan gw ga rekrut gen z cape ngaturnya hha",2024-05-28T00:09:01Z,297
@JOKO_LAMPUNG,"TERGANTUNG PEMIMPINNYA, DIKASIH PERUBAHAN GAK MAU SIH.. SEMOGA PRABOWO BISA PAHAM HAL INI.",2024-05-28T00:08:07Z,0
@utuhlebong8043,"gen Z adalah kaum yg kuat di pengaruhi gadget dan tech, akibatnya mereka malas menghadapi realita kerasnya persaingan nyata",2024-05-28T00:07:59Z,1
@faisal_1046,"Tapi zaman sekarang banyak gen Z yang kuliah dan setelah lulus pun jadi ampas,dalam 4tahun gak ada perkembangan",2024-05-28T00:05:21Z,3
@OwnGoalFootball,"""jangan ngerasa edukasi itu scam""
~raymond chin 2024",2024-05-28T00:02:51Z,5
@susantoario,Kemarin ada yg menyediakan 10 jta lapangan kerja. Berarti masih ada sisa 100 ribu loker lagi Bang 🤣,2024-05-28T00:02:19Z,0
@kerupukmlarat,bro spittin fact,2024-05-28T00:01:55Z,0
@wahyuwij1022,"Sebelum ngomong agrikultur, manufaktur dll, problem utamanya kalau mau maju harus berani seperti China, koruptor dihukum mati. KKN hilang maka kerja pemerintah untuk menangani isu lain seperti kesehatan, edukasi, lapangan pekerjaan, akan lebih mudah",2024-05-28T00:01:53Z,0
@HermanSyah-oc7fo,"Intinya itu Korupsi di Indonesia sudah ada di segala bidang, itu biang kerok dari semua masalah Bangsa Indonesia,.. mulai dari investasi sampai sekolah.. akan berantakan gara gara Korupsi 😮 percayalah Korupsi biang kerok dari semua ini",2024-05-28T00:01:30Z,0
@lukashey8143,"Menurutku yg perlu di ubah adalah pendidikan kita. Mengapa? Karena banyak pengangguran adalah orang orang yg punya pendidikan yaitu LULUSAN SMA dan Sarjana. Mengapa mereka nganggur, karena budaya sekolah kita adalah sekolah untuk kerja, bukan sekolah untuk menciptakan lapangan kerja. Harusnya pendidikan Indonesia menciptakan orang orang yg akan jadi pengusaha, bukan jadi pekerjaan.",2024-05-27T23:59:12Z,2
@djgeol3892,Pekerjaan itu ada cm gajinya kecil dan kebanyakan krja kasar,2024-05-27T23:57:22Z,0
@wahyuhidayatceo,"Terima kasih atas sharing dan Mentornya Koh juga apa yang di bahas okeh Koh  sangat relevan dengan apa yang saya hadapi sekarang ini yang bukan kaum Privilege untuk mendirikan perusahaan otomotif untuk perakitan kendaraan listrik dan BBM ketika follow up investor bahkan ketipu juga pernah sampai membuat jatu miskin 😢. tapi saya tetap semangat untuk menjalani.

Izin Koh bila berkenan saya mau mengajak koh buat jadi partner | Mentor sekaligus komisaris untuk pendirian perusahaan otomotif ini. sekaligus mungkin bisa menambah portofolio perusahaan koh dalam membangun perusahaan sekaligus membuka lowongan pekerjaan koh..

Info tambahan bisnis otomotif ini juga dalam 5 sd 10 tahun akan ekspansi ke sektor lain yang masih Link dengan otomotif yaitu pertambangan, perkebunan, konstruksi, property, IT, FnB, Logistik.

Terima kasih Koh, bila membutuhkan data-data terkait, saya akan segera kirimkan .🙏",2024-05-27T23:57:14Z,1
@Ari-BinateknoMadiun,"""korban salah pilih pemilik hak suara 20th terakhir...
yukk, golput yuk...""
>> itu kalimat tidak baik, jangan bicara spt itu ya.. 😝🫣🤧💩",2024-05-27T23:56:05Z,0
@antoksiyanto,"Makasih koh,,, saat ini keluarga kecil kami sedang memberi pemahaman tentang ekonomi pada anak cucu. Lebih khusus ke bisnis dagang, ada satu cucu yg mulai praktek jualan bulpen di sekolah dan satu lagi suka di perikanan. Semoga ini awal baik untuk dia dan Indonesia.",2024-05-27T23:54:35Z,0
@karyatrisula,Males gerak 😅😅😅,2024-05-27T23:53:29Z,0
@askmotor1100,Kurikulum pendidikan yg kurang menyesuaikan terhadap kebutuhan kapitalis 🤭 dimana kebutuhan kapitalis adalah usia max 23 taun pengalaman dibidangnya minimal 5 taun 🤭,2024-05-27T23:51:50Z,0
@renechen6299,MASALAH NEGARA INDONESIA ADALAH KORUPTOR ADA DI MANA MANA,2024-05-27T23:51:32Z,1
@afandialdi866,Bang gmna tentang Korupsi?,2024-05-27T23:49:33Z,0
@fansmilitan2701,"menurut saya generasi sekarang itu terlalu pede meskipun belum ada pengalaman, beda dengan generasi X ...bbrp waktu yang lalu persh kami membutuhkan karyawan, seorang fresh graduate datang melamar tanpa pengalaman dan langsung tanya gaji seolah dia seorang yg expert, ' saya digaji berapa disini ? ' kemudian HRD kami bertanya balik ' anda punya keahlian yang sudah terbukti untuk kami bisa pertimbangkan gaji yang lebih tinggi ? ' , saya ingat waktu saya kerja dulu, saya tidak pernah tanya berapa gaji yang akan dibayarkan ke saya, saya hanya berpikir ' okelah minimal UMR ' , tapi saya tunjukkan hasil kerja saya , untuk bisa dipertimbangkan oleh persh. berapa gaji yang layak untuk saya , dan tidak perlu waktu lama saya sudah dipromosikan 2 kali dan terakhir saya menjabat di posisi tertinggi di perusahaan tersebut ...😁, kalau menurut saya , jangan utamakan tanya gaji jika kita belum mempunyai pengalaman, tapi tunjukkan hasil kerja kita bahwa kita layak di gaji besar dan persh merasa akan sangat kehilangan jika kita tidak berada disitu...😁",2024-05-27T23:45:54Z,0
@anakagungwirayuda4012,coba koh tandem sama podcast nya Kaesang,2024-05-27T23:43:57Z,0
@reynaldowijaya6430,"jaman now di +62.kaum malas,pemimpi,manja,mental tempe.mau gaji gede kerja kagak becus.itulah kaum pasca covid karena dah kebiasaan main gagjed seharian dikasur makan dibantu pemerintah.",2024-05-27T23:43:54Z,0
@dimasibenk7805,"susah cari kerja itu cuma alasan aja,problemnya itu ya males buat kreatif,gengsi",2024-05-27T23:43:47Z,0
@adiyantosukadis5220,Harus cari ketrampilan kusus _ bukan ijasah -,2024-05-27T23:43:44Z,0
@user-py4nd1mn3b,"Bangun perusahaan indonesia di luar negeri, dan sdm indonesia kerja di luar negeri",2024-05-27T23:42:38Z,0
@bryanhuang1979,Koh boleh tolong jelasin skill digital apa saja yang lagi diperlukan dan lagi trending?,2024-05-27T23:39:21Z,0
@kanguer2333,"Saran gw bang, lu kedepannya bikin konten dan ngebahas indonesia supaya bangkit dan maju  seperti pembahasaan kali ini dan sebelum-sebelumnya.
Karena konten lu ini ada perchapters dan ""berkaitan"".
Dan buat elu-elu pada yang nonton channel ini  mending lu tonton jng 1-2 kali saja, karena channel ini menarik. 🇲🇨🔥🔥",2024-05-27T23:35:42Z,0
@hendradir1653,"gak tau, gmn lgi pemikiran pemerintah... apakah ingin melihat indonesia sperti ini atau menghilangkan korupsi karna korupsi adalah sumber dari semua masalah...",2024-05-27T23:34:31Z,0
@aimusicofficial3658,KARENA PRABOWO MENANG TAMBAH HANCUR DAH SEMUANYA DAN JOKOWI YANG SUDAH KERASUKAN FIRAUN,2024-05-27T23:34:00Z,0
@aimusicofficial3658,KARENA PRABOWO MENANG TAMBAH HANCUR DAH SEMUANYA DAN JOKOWI YANG SUDAH KERASUKAN FIRAUN,2024-05-27T23:33:55Z,0
